Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum
2019,San Mateo County,Redwood City,0,70,87,165,1014
2019,San Mateo County,San Bruno,0,34,87,116,948
2019,San Mateo County,San Mateo,2,68,151,516,1523
2019,San Mateo County,South San Francisco,2,64,81,230,1074
2019,San Mateo County,Broadmoor,0,7,2,15,55
2019,San Mateo County,Foster City,0,8,21,63,341
2019,San Mateo County,San Mateo BART,0,13,10,1,332
2019,San Mateo County,Union Pacific RR - San Mateo,0,0,0,0,0
2019,San Mateo County,Bay Area DPR,0,0,0,0,0
2019,San Mateo County,East Palo Alto,1,57,64,67,360
2019,San Mateo County,CA Highway Patrol - San Mateo,0,0,1,1,24
2019,Santa Barbara County,Santa Barbara Co. Sheriff's Department,2,26,187,305,938
2019,Santa Barbara County,Guadalupe,0,3,10,32,34
2019,Santa Barbara County,Lompoc,7,32,223,238,583
2019,Santa Barbara County,Santa Barbara,2,82,244,254,1686
2019,Santa Barbara County,Santa Maria,5,139,270,257,821
2019,Santa Barbara County,Carpinteria,1,3,7,19,116
2019,Santa Barbara County,Union Pacific RR - Santa Barbara,0,0,0,0,1
2019,Santa Barbara County,Solvang,0,2,8,18,46
2019,Santa Barbara County,Allen Hancock College,0,0,0,0,9
2019,Santa Barbara County,Buelton,0,0,3,15,31
2019,Santa Barbara County,Goleta,0,6,32,114,355
2019,Santa Barbara County,UC Santa Barbara,0,2,22,17,320
2019,Santa Barbara County,CA Highway Patrol - Santa Barbara,0,0,0,0,52
2019,Santa Clara County,Santa Clara Co. Sheriff's Department,2,25,289,178,1154
2019,Santa Clara County,Campbell,0,21,46,209,990
2019,Santa Clara County,Cupertino,1,14,34,175,803
2019,Santa Clara County,Gilroy,5,69,140,186,1034
2019,Santa Clara County,Los Altos,0,4,14,107,181
2019,Santa Clara County,Los Altos Hills,0,0,2,29,38
2019,Santa Clara County,Los Gatos,0,6,6,57,332
2019,Santa Clara County,Milpitas,2,48,37,201,1791
2019,Santa Clara County,Monte Sereno,0,0,0,2,9
2019,Santa Clara County,Morgan Hill,2,14,33,102,507
2019,Santa Clara County,Mountain View,0,49,96,321,2030
2019,Santa Clara County,Palo Alto,1,46,29,179,1722
2019,Santa Clara County,San Jose,32,1339,2517,4114,14924
2019,Santa Clara County,Santa Clara,0,73,106,363,4013
2019,Santa Clara County,Saratoga,0,2,10,104,122
2019,Santa Clara County,Sunnyvale,0,84,138,458,2598
2019,Santa Clara County,CSU San Jose,0,4,11,22,255
2019,Santa Clara County,San Jose Community College,0,0,0,8,18
2019,Santa Clara County,West Valley College District,0,1,0,4,22
2019,Santa Clara County,Foothill College,0,1,0,4,24
2019,Santa Clara County,Union Pacific RR - Santa Clara,0,0,1,0,3
2019,Santa Clara County,Santa Clara Transit District,0,36,53,4,97
2019,Santa Clara County,CA Highway Patrol - Santa Clara,0,0,0,0,28
2019,Santa Cruz County,Santa Cruz Co. Sheriff's Department,5,34,234,439,1174
2019,Santa Cruz County,Capitola,0,6,21,53,454
2019,Santa Cruz County,Santa Cruz,0,88,272,348,2363
2019,Santa Cruz County,Watsonville,1,53,237,148,589
2019,Santa Cruz County,Scotts Valley,0,1,10,31,102
2019,Santa Cruz County,Union Pacific RR - Santa Cruz,0,0,0,0,0
2019,Santa Cruz County,Santa Cruz Mtns. DPR,0,0,0,0,116
2019,Santa Cruz County,UC Santa Cruz,0,0,7,20,162
2019,Santa Cruz County,CA Highway Patrol - Santa Cruz,0,0,0,0,178
2019,Shasta County,Shasta Co. Sheriff's Department,4,34,307,415,332
2019,Shasta County,Anderson,1,12,43,63,208
2019,Shasta County,Redding,1,31,125,150,580
2019,Shasta County,Union Pacific RR - Shasta,0,0,0,1,4
2019,Shasta County,Shasta Marshal's Office,0,0,2,0,0
2019,Shasta County,CA Highway Patrol - Shasta,0,0,0,1,78
2019,Sierra County,Sierra Co. Sheriff's Department,0,0,1,15,16
2019,Sierra County,Union Pacific RR - Sierra,0,0,0,0,0
2019,Sierra County,CA Highway Patrol - Sierra,0,0,0,0,0
2019,Siskiyou County,Siskiyou Co. Sheriff's Department,5,2,61,69,69
2019,Siskiyou County,Dorris,0,0,4,8,2
2019,Siskiyou County,Dunsmuir,0,0,10,6,11
2019,Siskiyou County,Etna,0,0,1,0,0
2019,Siskiyou County,Fort Jones,0,0,1,12,21
2019,Siskiyou County,Montague,0,0,7,15,13
2019,Siskiyou County,Mount Shasta,1,2,9,5,24
2019,Siskiyou County,Tulelake,0,0,2,1,3
2019,Siskiyou County,Weed,0,4,27,8,38
2019,Siskiyou County,Yreka,0,1,27,34,172
2019,Siskiyou County,Lake Shastina,0,0,3,2,6
2019,Siskiyou County,Union Pacific RR - Siskiyou,0,0,0,0,2
2019,Siskiyou County,CA Highway Patrol - Siskiyou,0,0,1,1,21
2019,Solano County,Solano Co. Sheriff's Department,1,18,77,110,192
2019,Solano County,Benicia,0,13,2,72,250
2019,Solano County,Dixon,0,14,36,35,284
2019,Solano County,Fairfield,5,162,227,359,2780
2019,Solano County,Rio Vista,0,3,6,31,87
2019,Solano County,Suisun,0,35,68,69,479
2019,Solano County,Vacaville,3,80,201,162,2120
2019,Solano County,Vallejo,12,336,551,2888,1148
2019,Solano County,Union Pacific RR - Solano,0,0,0,1,17
2019,Solano County,CA Highway Patrol - Solano,0,0,0,0,12
2019,Sonoma County,Sonoma Co. Sheriff's Department,1,36,415,350,733
2019,Sonoma County,Cloverdale,0,0,15,25,87
2019,Sonoma County,Cotati,1,5,28,15,68
2019,Sonoma County,Healdsburg,1,3,12,17,142
2019,Sonoma County,Rohnert Park,0,28,211,93,615
2019,Sonoma County,Santa Rosa,3,126,582,486,2077
2019,Sonoma County,Sebastopol,0,7,11,51,110
2019,Sonoma County,Sonoma,0,1,31,21,95
2019,Sonoma County,Petaluma,3,28,137,109,626
2019,Sonoma County,CSU Sonoma,0,0,2,26,42
2019,Sonoma County,Union Pacific RR - Sonoma,0,0,0,0,1
2019,Sonoma County,Silverado DPR,0,0,0,0,0
2019,Sonoma County,Sonoma Mendocino Coast DPR,0,1,0,2,17
2019,Sonoma County,Sonoma Co. Junior College,0,0,1,2,53
2019,Sonoma County,Windsor,0,8,42,30,212
2019,Sonoma County,CA Highway Patrol - Sonoma,0,0,0,1,88
2019,Stanislaus County,Stanislaus Co. Sheriff's Department,8,90,255,559,1000
2019,Stanislaus County,Ceres,1,59,137,239,628
2019,Stanislaus County,Modesto,13,399,1252,1149,4849
2019,Stanislaus County,Newman,0,3,11,25,68
2019,Stanislaus County,Oakdale,1,9,25,99,342
2019,Stanislaus County,Patterson,0,14,26,81,249
2019,Stanislaus County,Riverbank,1,7,13,49,273
2019,Stanislaus County,Turlock,1,138,258,402,1483
2019,Stanislaus County,Waterford,0,5,7,17,76
2019,Stanislaus County,Hughson,0,0,5,8,29
2019,Stanislaus County,CSU Stanislaus,0,0,0,0,38
2019,Stanislaus County,Union Pacific RR - Stanislaus,0,0,0,0,4
2019,Stanislaus County,CA Highway Patrol - Stanislaus,0,0,0,0,116
2019,Sutter County,Sutter Co. Sheriff's Department,1,13,59,167,350
2019,Sutter County,Yuba City,3,52,158,230,1334
2019,Sutter County,Union Pacific RR - Sutter,0,0,0,1,0
2019,Sutter County,CA Highway Patrol - Sutter,0,0,0,0,13
2019,Tehama County,Tehama Co. Sheriff's Department,2,12,67,179,278
2019,Tehama County,Corning,0,4,18,51,127
2019,Tehama County,Red Bluff,1,14,92,205,467
2019,Tehama County,Union Pacific RR - Tehama,0,0,0,0,4
2019,Tehama County,CA Highway Patrol - Tehama,0,0,0,1,57
2019,Trinity County,Trinity Co. Sheriff's Department,2,9,40,83,101
2019,Trinity County,Union Pacific RR - Trinity,0,0,0,0,0
2019,Trinity County,CA Highway Patrol - Trinity,0,0,0,0,21
2019,Tulare County,Tulare Co. Sheriff's Department,9,64,231,637,1254
2019,Tulare County,Dinuba,1,25,130,58,405
2019,Tulare County,Exeter,0,5,16,52,188
2019,Tulare County,Farmersville,0,5,30,24,138
2019,Tulare County,Lindsay,0,13,51,48,119
2019,Tulare County,Porterville,2,47,136,213,835
2019,Tulare County,Tulare,4,69,161,225,951
2019,Tulare County,Visalia,4,159,312,747,2627
2019,Tulare County,Woodlake,0,2,22,14,61
2019,Tulare County,Union Pacific RR - Tulare,0,0,0,1,1
2019,Tulare County,College of the Sequoias,0,0,0,5,30
2019,Tulare County,CA Highway Patrol - Tulare,0,0,0,1,146
2019,Tuolumne County,Tuolumne Co. Sheriff's Department,2,7,98,306,355
2019,Tuolumne County,Sonora,0,6,14,69,180
2019,Tuolumne County,CA Highway Patrol - Tuolumne,0,0,0,0,63
2019,Ventura County,Ventura Co. Sheriff's Department,5,25,111,112,363
2019,Ventura County,Camarillo,0,16,20,100,676
2019,Ventura County,Fillmore,0,3,12,24,89
2019,Ventura County,Ojai,0,0,3,15,56
2019,Ventura County,Oxnard,13,275,374,670,2987
2019,Ventura County,Port Hueneme,0,14,24,63,305
2019,Ventura County,Santa Paula,2,21,62,103,272
2019,Ventura County,Thousand Oaks,0,23,38,244,1084
2019,Ventura County,Ventura,3,106,293,353,2362
2019,Ventura County,Simi Valley,1,35,95,208,889
2019,Ventura County,Angeles DPR,0,0,1,0,22
2019,Ventura County,Moorpark,0,7,12,34,183
2019,Ventura County,Channel Coast DPR,0,0,0,5,59
2019,Ventura County,Hungry Valley DPR,0,0,1,0,0
2019,Ventura County,Union Pacific RR - Ventura,0,0,0,0,1
2019,Ventura County,CSU Channel Islands,0,1,0,0,62
2019,Ventura County,Ventura Community College,0,1,1,15,35
2019,Ventura County,CA Highway Patrol - Ventura,0,0,0,0,9
2019,Yolo County,Yolo Co. Sheriff's Department,0,6,55,79,204
2019,Yolo County,Davis,2,44,40,274,1816
2019,Yolo County,Winters,0,1,10,19,81
2019,Yolo County,Woodland,3,44,159,231,1062
2019,Yolo County,West Sacramento,1,79,98,236,1158
2019,Yolo County,Union Pacific RR - Yolo,0,0,0,0,1
2019,Yolo County,UC Davis,0,2,6,86,794
2019,Yolo County,CA Highway Patrol - Yolo,0,0,0,0,16
2019,Yuba County,Yuba Co. Sheriff's Department,5,37,141,316,520
2019,Yuba County,Marysville,2,23,71,81,324
2019,Yuba County,Wheatland,0,1,5,8,26
2019,Yuba County,Union Pacific RR - Yuba,0,0,0,0,2
2019,Yuba County,CA Highway Patrol - Yuba,0,0,0,0,92
2020,Alameda County,Alameda Co. Sheriff's Department,5,162,506,369,1165
2020,Alameda County,Alameda,2,111,68,196,1819
2020,Alameda County,Albany,0,19,9,53,322
2020,Alameda County,Berkeley,6,274,210,797,3933
2020,Alameda County,Emeryville,0,65,38,161,1117
2020,Alameda County,Fremont,2,131,246,864,3797
2020,Alameda County,Hayward,13,253,205,622,2850
2020,Alameda County,Livermore,1,47,78,164,1166
2020,Alameda County,Newark,1,55,39,206,999
2020,Alameda County,Oakland,102,2479,2710,2537,13373
2020,Alameda County,Piedmont,0,7,9,65,235
2020,Alameda County,Pleasanton,1,40,42,161,937
2020,Alameda County,San Leandro,7,260,173,381,1981
2020,Alameda County,Union City,0,65,145,234,1219
2020,Alameda County,Alameda E. Bay Reg. Park Dist.,1,12,23,60,235
2020,Alameda County,CSU East Bay,0,1,0,8,17
2020,Alameda County,Union Pacific RR - Alameda,0,0,0,16,32
2020,Alameda County,Alameda BART,0,126,54,9,577
2020,Alameda County,Dublin,2,34,62,80,709
2020,Alameda County,Diablo Range DPR,0,0,0,0,2
2020,Alameda County,UC Berkeley,0,8,52,50,278
2020,Alameda County,CA Highway Patrol - Alameda,0,0,0,1,40
2020,Alpine County,Alpine Co. Sheriff's Department,0,0,19,4,9
2020,Alpine County,CA Highway Patrol - Alpine,0,0,0,0,1
2020,Amador County,Amador Co. Sheriff's Department,2,7,76,92,218
2020,Amador County,Ione,0,1,10,10,32
2020,Amador County,Jackson,0,4,33,27,102
2020,Amador County,Sutter Creek,0,2,11,7,36
2020,Amador County,Union Pacific RR - Amador,0,0,0,0,0
2020,Amador County,CA Highway Patrol - Amador,0,0,0,0,13
2020,Butte County,Butte Co. Sheriff's Department,5,27,265,422,674
2020,Butte County,Biggs,0,0,0,3,8
2020,Butte County,Chico,3,80,401,246,1551
2020,Butte County,Gridley,1,1,17,18,119
2020,Butte County,Oroville,3,34,85,105,313
2020,Butte County,Paradise,0,1,14,35,39
2020,Butte County,Union Pacific RR - Butte,0,0,0,1,4
2020,Butte County,Northern Buttes DPR,0,0,0,0,4
2020,Butte County,CSU Chico,0,0,3,6,58
2020,Butte County,CA Highway Patrol - Butte,0,0,1,0,70
2020,Calaveras County,Calaveras Co. Sheriff's Department,0,5,123,209,335
2020,Calaveras County,Angels Camp,0,2,9,28,79
2020,Calaveras County,Union Pacific RR - Calaveras,0,0,0,0,0
2020,Calaveras County,Calaveras DPR,0,0,0,7,1
2020,Calaveras County,CA Highway Patrol - Calaveras,0,0,0,0,35
2020,Colusa County,Colusa Co. Sheriff's Department,0,3,18,55,108
2020,Colusa County,Colusa,1,5,8,22,39
2020,Colusa County,Williams,0,2,15,23,32
2020,Colusa County,Union Pacific RR - Colusa,0,0,0,0,0
2020,Colusa County,CA Highway Patrol - Colusa,0,0,0,0,7
2020,Contra Costa County,Contra Costa Co. Sheriff's Department,4,82,198,304,827
2020,Contra Costa County,Antioch,9,142,400,464,1682
2020,Contra Costa County,Brentwood,1,47,91,187,977
2020,Contra Costa County,Clayton,0,1,0,5,108
2020,Contra Costa County,Concord,2,172,211,467,2621
2020,Contra Costa County,El Cerrito,0,57,55,129,697
2020,Contra Costa County,Hercules,0,12,16,36,163
2020,Contra Costa County,Pinole,1,23,40,53,273
2020,Contra Costa County,Pittsburg,4,108,296,284,871
2020,Contra Costa County,Pleasant Hill,0,50,40,182,1014
2020,Contra Costa County,Richmond,20,254,767,353,1815
2020,Contra Costa County,San Pablo,2,76,81,98,450
2020,Contra Costa County,Walnut Creek,0,27,61,264,1582
2020,Contra Costa County,Kensington,0,0,3,10,66
2020,Contra Costa County,Martinez,1,24,39,88,338
2020,Contra Costa County,Lafayette,0,10,4,32,199
2020,Contra Costa County,Moraga,0,1,13,20,110
2020,Contra Costa County,Contra Costa BART,0,23,17,1,202
2020,Contra Costa County,Contra Costa Community College,0,0,0,15,42
2020,Contra Costa County,Danville,0,8,10,48,182
2020,Contra Costa County,San Ramon,0,22,21,104,636
2020,Contra Costa County,Orinda,0,5,1,44,76
2020,Contra Costa County,Union Pacific RR - Contra Costa,0,0,0,0,0
2020,Contra Costa County,Oakley,0,14,21,73,306
2020,Contra Costa County,CA Highway Patrol - Contra Costa,0,0,0,0,53
2020,Del Norte County,Del Norte Co. Sheriff's Department,2,15,60,95,212
2020,Del Norte County,Crescent City,0,21,46,80,185
2020,Del Norte County,CA Highway Patrol - Del Norte,0,0,1,0,23
2020,El Dorado County,El Dorado Co. Sheriff's Department,0,30,144,361,1353
2020,El Dorado County,Placerville,0,6,32,58,161
2020,El Dorado County,South Lake Tahoe,0,20,73,81,312
2020,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0
2020,El Dorado County,CA Highway Patrol - El Dorado,0,0,1,2,100
2020,Fresno County,Fresno Co. Sheriff's Department,10,135,936,1067,1374
2020,Fresno County,Clovis,1,39,160,306,1826
2020,Fresno County,Coalinga,1,6,49,22,122
2020,Fresno County,Firebaugh,0,2,19,25,48
2020,Fresno County,Fowler,0,3,27,34,48
2020,Fresno County,Fresno,77,889,2446,3036,10789
2020,Fresno County,Huron,0,12,71,18,37
2020,Fresno County,Kerman,0,7,16,32,215
2020,Fresno County,Kingsburg,0,3,13,45,101
2020,Fresno County,Mendota,0,9,61,68,80
2020,Fresno County,Orange Cove,0,4,35,10,29
2020,Fresno County,Parlier,2,10,44,23,83
2020,Fresno County,Reedley,0,11,105,60,122
2020,Fresno County,Sanger,2,18,81,54,241
2020,Fresno County,Selma,1,17,88,115,318
2020,Fresno County,State Center Community College,0,0,0,10,46
2020,Fresno County,Union Pacific RR - Fresno,0,0,0,0,10
2020,Fresno County,San Joaquin DPR,0,0,4,0,0
2020,Fresno County,Clovis Unified School,0,0,1,0,5
2020,Fresno County,CSU Fresno,0,1,0,22,78
2020,Fresno County,CA Highway Patrol - Fresno,0,0,0,0,30
2020,Fresno County,Coalinga State Hospital,0,0,222,0,2
2020,Glenn County,Glenn Co. Sheriff's Department,2,5,107,85,170
2020,Glenn County,Orland,0,2,18,29,66
2020,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0
2020,Glenn County,CA Highway Patrol - Glenn,0,1,1,0,11
2020,Humboldt County,Humboldt Co. Sheriff's Department,5,33,227,364,577
2020,Humboldt County,Arcata,2,27,42,125,439
2020,Humboldt County,Eureka,2,63,94,181,690
2020,Humboldt County,Ferndale,0,0,3,6,9
2020,Humboldt County,Fortuna,0,4,48,87,230
2020,Humboldt County,Rio Dell,0,2,8,15,40
2020,Humboldt County,CSU Humboldt (Arcata),0,0,0,14,39
2020,Humboldt County,Union Pacific RR - Humboldt,0,0,1,6,13
2020,Humboldt County,Northern Coast Redwoods DPR,0,0,3,1,58
2020,Humboldt County,CA Highway Patrol - Humboldt,0,0,5,3,88
2020,Imperial County,Imperial Co. Sheriff's Department,1,9,174,239,372
2020,Imperial County,Brawley,4,19,93,93,474
2020,Imperial County,Calexico,0,16,53,261,443
2020,Imperial County,El Centro,1,30,117,213,679
2020,Imperial County,Holtville,0,3,6,21,48
2020,Imperial County,Imperial,0,2,7,14,29
2020,Imperial County,Westmorland,1,1,12,9,31
2020,Imperial County,Union Pacific RR - Imperial,0,0,0,1,0
2020,Imperial County,CA Highway Patrol - Imperial,0,0,1,0,9
2020,Inyo County,Inyo Co. Sheriff's Department,1,8,85,67,97
2020,Inyo County,Bishop,0,10,14,25,98
2020,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0
2020,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,4
2020,Kern County,Kern Co. Sheriff's Department,59,454,2713,2445,3599
2020,Kern County,Arvin,2,20,144,90,159
2020,Kern County,Bakersfield,44,604,1253,3134,8656
2020,Kern County,Delano,7,38,115,153,451
2020,Kern County,McFarland,2,4,45,42,69
2020,Kern County,Ridgecrest,1,19,118,75,200
2020,Kern County,Shafter,0,16,29,129,231
2020,Kern County,Taft,0,5,41,46,146
2020,Kern County,Tehachapi,0,16,30,89,206
2020,Kern County,California City,0,9,72,87,100
2020,Kern County,Stallion Springs,0,1,1,5,5
2020,Kern County,Bear Valley,0,0,6,3,16
2020,Kern County,Kern High School District,0,4,11,34,58
2020,Kern County,Union Pacific RR - Kern,0,0,1,23,34
2020,Kern County,CSU Bakersfield,0,0,0,3,24
2020,Kern County,CA Highway Patrol - Kern,1,0,0,0,41
2020,Kings County,Kings Co. Sheriff's Department,2,18,68,119,242
2020,Kings County,Corcoran,2,12,87,82,199
2020,Kings County,Hanford,5,45,254,155,755
2020,Kings County,Lemoore,1,12,76,61,253
2020,Kings County,Union Pacific RR - Kings,0,0,0,0,0
2020,Kings County,Porterville Developmental Center,0,0,30,2,4
2020,Kings County,Avenal,1,4,97,32,45
2020,Kings County,CA Highway Patrol - Kings,0,0,0,0,0
2020,Lake County,Lake Co. Sheriff's Department,1,11,171,237,224
2020,Lake County,Lakeport,0,4,18,31,63
2020,Lake County,Clearlake,0,31,83,97,179
2020,Lake County,CA Highway Patrol - Lake,0,0,2,1,51
2020,Lassen County,Lassen Co. Sheriff's Department,0,7,60,55,48
2020,Lassen County,Susanville,0,7,132,45,154
2020,Lassen County,Union Pacific RR - Lassen,0,0,0,0,1
2020,Lassen County,CA Highway Patrol - Lassen,0,0,0,0,6
2020,Los Angeles County,Los Angeles Co. Sheriff's Department,96,1256,3983,2381,8323
2020,Los Angeles County,Alhambra,3,67,94,235,1077
2020,Los Angeles County,Arcadia,2,20,59,265,696
2020,Los Angeles County,Artesia,4,15,27,90,165
2020,Los Angeles County,Avalon,0,0,5,7,37
2020,Los Angeles County,Azusa,0,52,96,157,610
2020,Los Angeles County,Baldwin Park,2,36,115,161,425
2020,Los Angeles County,Bell,2,34,134,147,238
2020,Los Angeles County,Bellflower,3,113,205,248,1033
2020,Los Angeles County,Bell Gardens,2,63,77,74,279
2020,Los Angeles County,El Camino College,0,1,0,0,12
2020,Los Angeles County,La Habra Heights,0,0,2,17,30
2020,Los Angeles County,Union Pacific RR - Los Angeles,0,0,3,1670,606
2020,Los Angeles County,Metropolitan Trans. Authority (MTA),0,2,4,2,9
2020,Los Angeles County,Pasadena Community College,0,0,1,1,11
2020,Los Angeles County,Westlake Village,0,3,5,19,99
2020,Los Angeles County,Beverly Hills,0,48,57,263,892
2020,Los Angeles County,Bradbury,0,0,0,3,3
2020,Los Angeles County,Burbank,1,48,113,293,1880
2020,Los Angeles County,Claremont,1,22,18,214,410
2020,Los Angeles County,Commerce,3,43,86,156,555
2020,Los Angeles County,Compton,18,284,774,222,1189
2020,Los Angeles County,Covina,1,42,91,235,710
2020,Los Angeles County,Cudahy,1,23,64,53,130
2020,Los Angeles County,Culver City,0,68,123,332,1102
2020,Los Angeles County,Cerritos,0,39,47,246,970
2020,Los Angeles County,Agoura Hills,2,7,14,42,167
2020,Los Angeles County,West Hollywood,0,82,94,281,822
2020,Los Angeles County,Baldwin Park School,0,0,0,11,13
2020,Los Angeles County,Santa Clarita,2,71,176,359,1366
2020,Los Angeles County,Diamond Bar,0,17,38,236,472
2020,Los Angeles County,Downey,2,107,169,244,1215
2020,Los Angeles County,Duarte,0,10,37,44,247
2020,Los Angeles County,El Monte,9,122,177,340,980
2020,Los Angeles County,El Segundo,0,31,72,172,446
2020,Los Angeles County,Gardena,5,104,142,168,686
2020,Los Angeles County,Glendale,3,87,102,407,2357
2020,Los Angeles County,Glendora,0,20,66,171,927
2020,Los Angeles County,Hawaiian Gardens,1,15,30,65,92
2020,Los Angeles County,Hawthorne,5,165,480,281,837
2020,Los Angeles County,Hermosa Beach,0,12,30,123,298
2020,Los Angeles County,Calabasas,0,14,19,36,184
2020,Los Angeles County,Malibu,0,7,24,67,271
2020,Los Angeles County,Los Angeles Transit Serv. Bureau,0,89,100,6,110
2020,Los Angeles County,Hidden Hills,0,0,1,6,6
2020,Los Angeles County,Huntington Park,3,209,184,321,751
2020,Los Angeles County,Industry,0,28,27,143,517
2020,Los Angeles County,Inglewood,14,264,358,337,1269
2020,Los Angeles County,Irwindale,0,3,12,52,104
2020,Los Angeles County,Lakewood,1,86,133,238,1202
2020,Los Angeles County,La Mirada,0,26,60,105,446
2020,Los Angeles County,La Puente,1,38,73,82,183
2020,Los Angeles County,La Verne,0,11,25,94,485
2020,Los Angeles County,Lawndale,1,50,97,59,244
2020,Los Angeles County,Lomita,4,14,59,61,209
2020,Los Angeles County,Long Beach,36,721,1344,2554,7373
2020,Los Angeles County,Los Angeles,351,8013,18535,13773,50990
2020,Los Angeles County,Lynwood,4,157,263,102,740
2020,Los Angeles County,Manhattan Beach,0,25,17,120,573
2020,Los Angeles County,Maywood,3,40,69,81,181
2020,Los Angeles County,Monrovia,2,25,38,95,696
2020,Los Angeles County,Montebello,2,59,107,183,424
2020,Los Angeles County,Monterey Park,2,51,49,212,781
2020,Los Angeles County,Norwalk,4,129,282,223,1132
2020,Los Angeles County,Palmdale,10,153,530,427,1164
2020,Los Angeles County,Palos Verdes Estates,0,1,3,22,58
2020,Los Angeles County,Paramount,2,103,141,172,745
2020,Los Angeles County,Pasadena,7,118,238,654,2015
2020,Los Angeles County,Pico Rivera,3,56,97,180,657
2020,Los Angeles County,Pomona,13,271,401,659,3015
2020,Los Angeles County,Redondo Beach,0,54,100,311,915
2020,Los Angeles County,Rolling Hills,0,0,0,3,3
2020,Los Angeles County,Rolling Hills Estates,0,3,6,27,86
2020,Los Angeles County,Rosemead,1,70,108,158,531
2020,Los Angeles County,San Dimas,1,25,49,104,568
2020,Los Angeles County,San Fernando,1,27,57,49,117
2020,Los Angeles County,San Gabriel,0,22,45,114,355
2020,Los Angeles County,San Marino,0,2,9,63,166
2020,Los Angeles County,Santa Fe Springs,2,31,56,195,635
2020,Los Angeles County,Santa Monica,1,167,335,931,2530
2020,Los Angeles County,Sierra Madre,0,3,11,15,62
2020,Los Angeles County,Signal Hill,0,24,65,103,502
2020,Los Angeles County,South El Monte,0,29,80,166,278
2020,Los Angeles County,South Gate,3,174,441,314,1762
2020,Los Angeles County,South Pasadena,0,17,5,109,430
2020,Los Angeles County,Temple City,1,13,32,68,216
2020,Los Angeles County,Torrance,3,105,122,378,2060
2020,Los Angeles County,Vernon,0,28,17,186,466
2020,Los Angeles County,Walnut,1,11,25,108,193
2020,Los Angeles County,West Covina,1,72,109,346,1505
2020,Los Angeles County,Whittier,6,80,131,257,1065
2020,Los Angeles County,Carson,8,98,265,253,1262
2020,Los Angeles County,Cal Poly - Pomona,0,0,1,18,54
2020,Los Angeles County,Rancho Palos Verdes,0,6,33,71,238
2020,Los Angeles County,CSU Dominguez Hills,0,0,1,13,12
2020,Los Angeles County,CSU Long Beach,0,3,0,14,50
2020,Los Angeles County,CSU Los Angeles,0,1,0,2,40
2020,Los Angeles County,CSU Northridge,0,0,2,5,58
2020,Los Angeles County,La Canada-Flintridge,0,4,7,72,170
2020,Los Angeles County,Lancaster,16,257,841,624,1307
2020,Los Angeles County,UC Los Angeles,0,4,18,142,383
2020,Los Angeles County,CA Highway Patrol - Los Angeles,1,1,57,5,137
2020,Los Angeles County,Metropolitan State Hospital,0,0,822,2,1
2020,Madera County,Madera Co. Sheriff's Department,4,30,175,118,528
2020,Madera County,Chowchilla,1,6,26,35,79
2020,Madera County,Madera,4,69,202,200,691
2020,Madera County,Union Pacific RR - Madera,0,0,0,0,1
2020,Madera County,CA Highway Patrol - Madera,0,0,0,0,30
2020,Marin County,Marin Co. Sheriff's Department,1,13,69,151,656
2020,Marin County,Belvedere,0,0,0,2,20
2020,Marin County,Fairfax,0,0,7,14,79
2020,Marin County,Mill Valley,0,1,5,58,239
2020,Marin County,Novato,0,24,205,80,636
2020,Marin County,Ross,0,0,1,2,29
2020,Marin County,San Rafael,0,67,136,260,1152
2020,Marin County,Sausalito,0,1,3,22,194
2020,Marin County,Tiburon,0,1,3,12,75
2020,Marin County,Union Pacific RR - Marin,0,0,0,0,0
2020,Marin County,Marin Community College,0,0,0,1,8
2020,Marin County,Central Marin,0,16,18,196,492
2020,Marin County,CA Highway Patrol - Marin,0,0,0,0,108
2020,Mariposa County,Mariposa Co. Sheriff's Department,0,1,48,54,125
2020,Mariposa County,CA Highway Patrol - Mariposa,0,0,0,0,7
2020,Mendocino County,Mendocino Co. Sheriff's Department,6,12,147,187,474
2020,Mendocino County,Fort Bragg,0,4,16,42,224
2020,Mendocino County,Ukiah,0,12,107,90,132
2020,Mendocino County,Willits,0,4,35,29,46
2020,Mendocino County,Union Pacific RR - Mendocino,0,0,0,0,0
2020,Mendocino County,CA Highway Patrol - Mendocino,0,0,0,0,25
2020,Merced County,Merced Co. Sheriff's Department,3,30,415,360,797
2020,Merced County,Atwater,4,29,117,134,570
2020,Merced County,Dos Palos,0,5,65,37,40
2020,Merced County,Gustine,0,2,5,19,57
2020,Merced County,Livingston,1,17,45,60,152
2020,Merced County,Los Banos,9,35,160,280,494
2020,Merced County,Merced,7,133,492,390,1132
2020,Merced County,Union Pacific RR - Merced,0,0,0,0,0
2020,Merced County,Four Rivers DPR,0,1,1,0,2
2020,Merced County,UC Merced,0,0,0,5,5
2020,Merced County,CA Highway Patrol - Merced,0,0,0,0,71
2020,Modoc County,Modoc Co. Sheriff's Department,1,1,21,10,19
2020,Modoc County,Alturas,0,1,9,15,23
2020,Modoc County,Union Pacific RR - Modoc,0,0,0,0,0
